key;category;total_count
SECTION 8L OF THE INSPECTOR GENERAL ACT OF 1978 5 USC APP;LegalReferences;1
SECTION 8N;LegalReferences;1
SECTION 8T;LegalReferences;1
SECTION 8T 12 USC 1818T;LegalReferences;1
SECTION 8V;LegalReferences;1
SECTION 8Y1;LegalReferences;1
SECTION 9;LegalReferences;6
SECTION 9 12 USC 1467;LegalReferences;1
SECTION 9 15 USC 78I;LegalReferences;1
SECTION 902B 15 USC 1693B;LegalReferences;1
SECTION 903;LegalReferences;3
SECTION 903 15 USC 1693A;LegalReferences;1
SECTION 904;LegalReferences;1
SECTION 904 15 USC 1693B;LegalReferences;1
SECTION 904A2;LegalReferences;1
SECTION 904C 15 USC 1693BC;LegalReferences;1
SECTION 906A;LegalReferences;1
SECTION 908;LegalReferences;1
SECTION 908A1;LegalReferences;1
SECTION 912;LegalReferences;1
SECTION 914;LegalReferences;1
SECTION 915A2A;LegalReferences;1
SECTION 916D 15 USC 1693M;LegalReferences;1
SECTION 918;LegalReferences;2
SECTION 918 15 USC 1693O;LegalReferences;1
SECTION 919;LegalReferences;2
SECTION 920;LegalReferences;9
SECTION 922A;LegalReferences;1
SECTION 936;LegalReferences;1
SECTION 939D;LegalReferences;1
SECTION 939D OF HR 4173 111TH CONGRESS;LegalReferences;1
SECTION 941;LegalReferences;1
SECTION 952;LegalReferences;1
SECTION 981A1;LegalReferences;1
SECTION 982A3;LegalReferences;1
SECTION 994;LegalReferences;2
SECTION 9A;LegalReferences;2
SECTION 9A1;LegalReferences;1
SECTION 9A2;LegalReferences;2
SECTION 9B;LegalReferences;1
SECTION 9B4B;LegalReferences;1
SECTION 9D1;LegalReferences;1
SECTION 9E 42 USC 1437GE;LegalReferences;2
SECTIONS 1;LegalReferences;1
SECTIONS 10;LegalReferences;1
SECTIONS 1022;LegalReferences;1
SECTIONS 1024;LegalReferences;9
SECTIONS 104;LegalReferences;1
SECTIONS 1044;LegalReferences;1
SECTIONS 105I;LegalReferences;1
SECTIONS 1081;LegalReferences;1
SECTIONS 110;LegalReferences;1
SECTIONS 116D AND 502BB OF THE FOREIGN ASSISTANCE ACT OF 1961 22 USC 2151ND AND 2304B;LegalReferences;1
SECTIONS 125 AND 129 OF THE TRUTH IN LENDING ACT;LegalReferences;1
SECTIONS 128F;LegalReferences;1
SECTIONS 129;LegalReferences;3
SECTIONS 1471;LegalReferences;1
SECTIONS 17;LegalReferences;1
SECTIONS 2023 AND 810B2A OF THE NATIVE AMERICAN HOUSING AND SELF-DETERMINATION ACT OF 1996 25 USC 41323 4229B2A;LegalReferences;2
SECTIONS 204D;LegalReferences;1
SECTIONS 206;LegalReferences;1
SECTIONS 21B AND 21C OF THE SECURITIES EXCHANGE ACT OF 1934;LegalReferences;1
SECTIONS 23;LegalReferences;1
SECTIONS 233B2 AND 258B OF THE CRANSTON-GONZALEZ NATIONAL AFFORDABLE HOUSING ACT 42 USC 12773B2 12808B;LegalReferences;1
SECTIONS 2A1;LegalReferences;1
SECTIONS 2A13;LegalReferences;1
SECTIONS 2H2;LegalReferences;1
SECTIONS 3;LegalReferences;1
SECTIONS 301 THROUGH 326;LegalReferences;2
SECTIONS 302B6;LegalReferences;1
SECTIONS 303;LegalReferences;1
SECTIONS 312B;LegalReferences;1
SECTIONS 3C;LegalReferences;1
SECTIONS 3C 101C 105 AND 107C;LegalReferences;1
SECTIONS 3D;LegalReferences;1
SECTIONS 3Q;LegalReferences;1
SECTIONS 4;LegalReferences;3
SECTIONS 401A;LegalReferences;1
SECTIONS 403;LegalReferences;1
SECTIONS 404;LegalReferences;1
SECTIONS 408;LegalReferences;1
SECTIONS 422B6 423B7 424C4 442B6 AND 443B6 OF THE CRANSTON-GONZALEZ NATIONAL AFFORDABLE HOUSING ACT 42 USC 12872B6 12873B7 12874C4 12892B6 AND 12893B6;LegalReferences;1
SECTIONS 4A;LegalReferences;1
SECTIONS 4L;LegalReferences;1
SECTIONS 5;LegalReferences;3
SECTIONS 5 AND 18A1B OF THE FEDERAL TRADE COMMISSION ACT;LegalReferences;1
SECTIONS 502;LegalReferences;1
SECTIONS 5136CI OF THE REVISED STATUTES OF THE UNITED STATES;LegalReferences;1
SECTIONS 547;LegalReferences;1
SECTIONS 556;LegalReferences;1
SECTIONS 5713 AND 575103 D OF TITLE 49 CODE OF FEDERAL REGULATIONS;LegalReferences;1
SECTIONS 5C1;LegalReferences;1
SECTIONS 6;LegalReferences;1
SECTIONS 615E;LegalReferences;2
SECTIONS 615E 15 USC 1681ME;LegalReferences;1
SECTIONS 721C;LegalReferences;1
SECTIONS 741;LegalReferences;1
SECTIONS 8706B;LegalReferences;2
SECTIONS 9;LegalReferences;1
SECTIONS 905;LegalReferences;1
SECTIONS 916;LegalReferences;1
SECTIONS 919;LegalReferences;1
SECTIONS 919A2D AND 919A3 OF THE ELECTRONIC FUND TRANSFER ACT;LegalReferences;1
SECTIONS 920;LegalReferences;2
SECTIONS 921;LegalReferences;1
SECURITIES AND EXCHANGE ACT OF 1934;LegalReferences;2
SECURITIES EXCHANGE ACT;LegalReferences;1
SECURITIES INVESTOR PROTECTION ACT 15 USC 78AAA ET SEQ;LegalReferences;1
SECURITIES INVESTOR PROTECTION ACT OF 1970 15 USC 78FFF2C;LegalReferences;1
SECURITIES REFORM ACT OF 2010;LegalReferences;3
SEQ;LegalReferences;4
SERVICE COMPANY ACT;LegalReferences;1
STUDY REQUIRED;LegalReferences;59
SUBCHAPTER I OF CHAPTER 57 OF TITLE 5 UNITED STATES CODE;LegalReferences;1
SUBCHAPTER II;LegalReferences;3
SUBCHAPTER II OF CHAPTER 53 OF TITLE 31 UNITED STATES CODE SECTION 21 OF THE FEDERAL DEPOSIT INSURANCE ACT 12 USC 1829B;LegalReferences;1
SUBCHAPTER III;LegalReferences;3
SUBCLAUSE;LegalReferences;6
SUBCLAUSE AII;LegalReferences;1
SUBCLAUSE I;LegalReferences;33
SUBCLAUSE II;LegalReferences;17
SUBCLAUSE III;LegalReferences;6
SUBCLAUSE IV;LegalReferences;5
SUBCLAUSES;LegalReferences;2
SUBCLAUSES I AND II;LegalReferences;1
SUBCLAUSES I AND III;LegalReferences;3
SUBCLAUSES I AND IV;LegalReferences;1
SUBCLAUSES I THROUGH IV;LegalReferences;1
SUBCLAUSES I THROUGH V;LegalReferences;2
SUBCLAUSES I THROUGH VI;LegalReferences;2
SUBCLAUSES I THROUGH VIII;LegalReferences;2
SUBCLAUSES I THROUGH X;LegalReferences;2
SUBCLAUSES I THROUGH XII;LegalReferences;1
SUBCLAUSES II AND III;LegalReferences;1
SUBCLAUSES III AND IV;LegalReferences;1
SUBCLAUSES VII AND VIII;LegalReferences;1
SUBITEMS;LegalReferences;1
SUBPARAGRAPH A;LegalReferences;409
SUBPARAGRAPH A OR B;LegalReferences;12
SUBPARAGRAPH AXIII;LegalReferences;1
SUBPARAGRAPH B;LegalReferences;183
SUBPARAGRAPH B OR C;LegalReferences;1
SUBPARAGRAPH C;LegalReferences;69
SUBPARAGRAPH D;LegalReferences;44
SUBPARAGRAPH E;LegalReferences;11
SUBPARAGRAPH F;LegalReferences;7
SUBPARAGRAPH F OR H;LegalReferences;2
SUBPARAGRAPH G;LegalReferences;7
SUBPARAGRAPH G OR H;LegalReferences;1
SUBPARAGRAPH H;LegalReferences;10
SUBPARAGRAPH J;LegalReferences;1
SUBPARAGRAPH K;LegalReferences;1
SUBPARAGRAPH L;LegalReferences;3
SUBPARAGRAPHS A AND B;LegalReferences;27
SUBPARAGRAPHS A B AND C;LegalReferences;2
SUBPARAGRAPHS A B AND D;LegalReferences;2
SUBPARAGRAPHS A B C AND D;LegalReferences;1
SUBPARAGRAPHS A THROUGH C;LegalReferences;3
SUBPARAGRAPHS A THROUGH D;LegalReferences;5
SUBPARAGRAPHS A THROUGH E;LegalReferences;5
SUBPARAGRAPHS A THROUGH G;LegalReferences;2
SUBPARAGRAPHS A THROUGH J;LegalReferences;2
SUBPARAGRAPHS A THROUGH K;LegalReferences;2
SUBPARAGRAPHS AVI AND BVI;LegalReferences;1
SUBPARAGRAPHS B AND C;LegalReferences;9
SUBPARAGRAPHS B C AND D;LegalReferences;1
SUBPARAGRAPHS B C AND F;LegalReferences;1
SUBPARAGRAPHS B THROUGH D;LegalReferences;1
SUBPARAGRAPHS B THROUGH E;LegalReferences;3
SUBPARAGRAPHS C AND D;LegalReferences;4
SUBPARAGRAPHS C AND G;LegalReferences;1
SUBPARAGRAPHS C D AND E;LegalReferences;3
SUBPARAGRAPHS C D E AND F;LegalReferences;1
SUBPARAGRAPHS C THROUGH F;LegalReferences;1
SUBPARAGRAPHS C THROUGH G;LegalReferences;2
SUBPARAGRAPHS D AND E;LegalReferences;1
SUBPARAGRAPHS D E F AND H;LegalReferences;1
SUBPARAGRAPHS D THROUGH F;LegalReferences;2
SUBPARAGRAPHS D THROUGH G;LegalReferences;1
SUBPARAGRAPHS D THROUGH H;LegalReferences;1
SUBPARAGRAPHS E AND G;LegalReferences;1
SUBPARAGRAPHS E THROUGH G;LegalReferences;1
SUBPARAGRAPHS E THROUGH H;LegalReferences;1
SUBPARAGRAPHS G AND H;LegalReferences;1
SUBSECTION;LegalReferences;48
SUBSECTION A;LegalReferences;279
SUBSECTION A OR B;LegalReferences;10
SUBSECTION A OR C;LegalReferences;2
SUBSECTION A1;LegalReferences;50
SUBSECTION A11;LegalReferences;3
SUBSECTION A2;LegalReferences;26
SUBSECTION A2E;LegalReferences;1
SUBSECTION A3;LegalReferences;6
SUBSECTION A4;LegalReferences;10
SUBSECTION A55A;LegalReferences;1
SUBSECTION A6;LegalReferences;3
SUBSECTION A7;LegalReferences;4
SUBSECTION A8;LegalReferences;4
SUBSECTION AA;LegalReferences;6
SUBSECTION B;LegalReferences;180
SUBSECTION B OF SECTION 1256 OF THE INTERNAL REVENUE CODE OF 1986;LegalReferences;1
SUBSECTION B OR C;LegalReferences;1
SUBSECTION B1;LegalReferences;16
SUBSECTION B1C;LegalReferences;2
SUBSECTION B2;LegalReferences;35
SUBSECTION B3;LegalReferences;8
SUBSECTION B3A;LegalReferences;1
SUBSECTION B3B;LegalReferences;7
SUBSECTION B4;LegalReferences;7
SUBSECTION B6;LegalReferences;2
SUBSECTION B9;LegalReferences;1
SUBSECTION C;LegalReferences;64
SUBSECTION C1;LegalReferences;8
SUBSECTION C1A;LegalReferences;5
SUBSECTION C2;LegalReferences;8
SUBSECTION C2BI;LegalReferences;1
SUBSECTION C4;LegalReferences;2
SUBSECTION C7;LegalReferences;1
SUBSECTION C8;LegalReferences;1
SUBSECTION C9C;LegalReferences;1
SUBSECTION CC;LegalReferences;2
SUBSECTION D;LegalReferences;44
SUBSECTION D OR E;LegalReferences;2
SUBSECTION D1;LegalReferences;11
SUBSECTION D1A;LegalReferences;2
SUBSECTION D1C;LegalReferences;1
SUBSECTION D2;LegalReferences;4
SUBSECTION D3;LegalReferences;1
SUBSECTION D4;LegalReferences;3
SUBSECTION D5;LegalReferences;3
SUBSECTION E;LegalReferences;38
SUBSECTION E OF SECTION 701 OF THE EQUAL CREDIT OPPORTUNITY ACT 15 USC 1691;LegalReferences;1
SUBSECTION E1;LegalReferences;2
SUBSECTION E2;LegalReferences;7
SUBSECTION E5;LegalReferences;1
SUBSECTION E7;LegalReferences;1
SUBSECTION F;LegalReferences;24
SUBSECTION F1;LegalReferences;3
SUBSECTION F2;LegalReferences;4
SUBSECTION G;LegalReferences;16
SUBSECTION G1;LegalReferences;5
SUBSECTION G2;LegalReferences;4
SUBSECTION G3;LegalReferences;3
SUBSECTION G4;LegalReferences;1
SUBSECTION G5;LegalReferences;1
SUBSECTION H;LegalReferences;17
SUBSECTION H1;LegalReferences;3
SUBSECTION H2;LegalReferences;5
SUBSECTION H2DI;LegalReferences;1
SUBSECTION H4;LegalReferences;3
SUBSECTION H5;LegalReferences;1
SUBSECTION H6;LegalReferences;1
SUBSECTION H7;LegalReferences;1
SUBSECTION H8;LegalReferences;1
SUBSECTION I;LegalReferences;12
SUBSECTION I1;LegalReferences;1
SUBSECTION I2;LegalReferences;1
SUBSECTION J;LegalReferences;9
SUBSECTION J1;LegalReferences;1
SUBSECTION K;LegalReferences;8
SUBSECTION K4B;LegalReferences;1
SUBSECTION K5;LegalReferences;1
SUBSECTION K6;LegalReferences;1
SUBSECTION L;LegalReferences;4
SUBSECTION L2;LegalReferences;1
SUBSECTION L2AI;LegalReferences;1
SUBSECTION L5;LegalReferences;1
SUBSECTION M;LegalReferences;6
SUBSECTION N;LegalReferences;2
SUBSECTION N9;LegalReferences;2
SUBSECTION O;LegalReferences;6
SUBSECTION O1;LegalReferences;4
SUBSECTION P;LegalReferences;3
SUBSECTION Q;LegalReferences;4
SUBSECTION R;LegalReferences;4
SUBSECTION R3;LegalReferences;1
SUBSECTION R4;LegalReferences;1
SUBSECTION S;LegalReferences;4
SUBSECTION T;LegalReferences;2
SUBSECTION U;LegalReferences;3
SUBSECTION V;LegalReferences;2
SUBSECTION W1;LegalReferences;1
SUBSECTION W3;LegalReferences;1
SUBSECTION Z;LegalReferences;1
SUBSECTIONS;LegalReferences;36
SUBSECTIONS A AND B;LegalReferences;24
SUBSECTIONS A AND C3 OF SECTION 237 12 USC 1715Z2;LegalReferences;1
SUBSECTIONS A AND E;LegalReferences;1
SUBSECTIONS A OR B;LegalReferences;1
SUBSECTIONS A THROUGH E;LegalReferences;1
SUBSECTIONS A THROUGH H;LegalReferences;1
SUBSECTIONS A1 A2 A7 AND C1;LegalReferences;1
SUBSECTIONS B AND C;LegalReferences;10
SUBSECTIONS B AND D;LegalReferences;3
SUBSECTIONS B C M AND O;LegalReferences;2
SUBSECTIONS B OR D;LegalReferences;1
SUBSECTIONS B THROUGH BB;LegalReferences;1
SUBSECTIONS B THROUGH F;LegalReferences;1
SUBSECTIONS B THROUGH N;LegalReferences;6
SUBSECTIONS C AND D;LegalReferences;3
SUBSECTIONS C THROUGH CC;LegalReferences;1
SUBSECTIONS C THROUGH G;LegalReferences;2
SUBSECTIONS D AND E;LegalReferences;3
SUBSECTIONS D E G AND H;LegalReferences;1
SUBSECTIONS D THROUGH H;LegalReferences;1
SUBSECTIONS D2B AND M1 OF SECTION 255 12 USC 1715Z20;LegalReferences;1
SUBSECTIONS E AND F;LegalReferences;4
SUBSECTIONS F AND G;LegalReferences;2
SUBSECTIONS I AND J;LegalReferences;1
SUBSECTIONS J AND K;LegalReferences;1
SUBSECTIONS L AND M;LegalReferences;1
SUBSECTIONS M N O AND P;LegalReferences;1
SUBSECTIONS N O P AND Q;LegalReferences;1
SUBSECTIONS W AND X;LegalReferences;1
SUBSECTIONS X AND Y;LegalReferences;1
SUBTITLE;LegalReferences;11
SUBTITLE A;LegalReferences;15
SUBTITLE B;LegalReferences;43
SUBTITLE BS;LegalReferences;1
SUBTITLE E;LegalReferences;15
SUBTITLE F;LegalReferences;16
SUBTITLE G;LegalReferences;4
SUBTITLE H;LegalReferences;4
SUBTITLE I;LegalReferences;2
SUBTITLE IV;LegalReferences;1
SUBTITLES A AND C;LegalReferences;3
SUBTITLES F AND H;LegalReferences;3
SUITABILITY IN ANNUITY TRANSACTIONS MODEL REGULATION;LegalReferences;4
T;LegalReferences;141
TELEMARKETING AND CONSUMER FRAUD AND ABUSE PREVENTION ACT;LegalReferences;1
THE ADMINISTRATIVE PROCEDURES ACT;LegalReferences;1
THE ALTERNATIVE MORTGAGE TRANSACTION PARITY ACT OF 1982;LegalReferences;1
THE ALTERNATIVE MORTGAGE TRANSACTION PARITY ACT OF 1982 12 USC 3801 ET SEQ;LegalReferences;2
THE BANK ENTERPRISE ACT OF 1991 12 USC 1834A;LegalReferences;1
THE BANK HOLDING COMPANY ACT;LegalReferences;4
THE BANK HOLDING COMPANY ACT OF 1956;LegalReferences;17
THE BANK HOLDING COMPANY ACT OF 1956 12 USC 1841;LegalReferences;5
THE BANK HOLDING COMPANY ACT OF 1956 12 USC 1841 ET SEQ;LegalReferences;10
THE BANK HOLDING COMPANY ACT OF 1956 12 USC 1841A;LegalReferences;1
THE BANK HOLDING COMPANY ACT OF 1956 12 USC 1841A5E;LegalReferences;1
THE BANK HOLDING COMPANY ACT OF 1956 12 USC 1841A5F;LegalReferences;1
THE BANK HOLDING COMPANY ACT OF 1956 12 USC 1841B;LegalReferences;1
THE BANK HOLDING COMPANY ACT OF 1956 12 USC 1841C2;LegalReferences;4
THE BANK HOLDING COMPANY ACT OF 1956 12 USC 1841C2B;LegalReferences;1
THE BANK HOLDING COMPANY ACT OF 1956 12 USC 1841C2D;LegalReferences;4
THE BANK HOLDING COMPANY ACT OF 1956 12 USC 1841C2F;LegalReferences;3
THE BANK HOLDING COMPANY ACT OF 1956 12 USC 1841C2H;LegalReferences;2
THE BANK HOLDING COMPANY ACT OF 1956 12 USC 1841O4;LegalReferences;1
THE BANK HOLDING COMPANY ACT OF 1956 12 USC 1841P;LegalReferences;1
THE BANK HOLDING COMPANY ACT OF 1956 12 USC 1842;LegalReferences;1
THE BANK HOLDING COMPANY ACT OF 1956 12 USC 1842C;LegalReferences;1
THE BANK HOLDING COMPANY ACT OF 1956 12 USC 1842D1A;LegalReferences;1
THE BANK HOLDING COMPANY ACT OF 1956 12 USC 1843;LegalReferences;4
THE BANK HOLDING COMPANY ACT OF 1956 12 USC 1843J1;LegalReferences;1
THE BANK HOLDING COMPANY ACT OF 1956 12 USC 1843J2;LegalReferences;1
THE BANK HOLDING COMPANY ACT OF 1956 12 USC 1843J2A;LegalReferences;1
THE BANK HOLDING COMPANY ACT OF 1956 12 USC 1843K;LegalReferences;5
THE BANK HOLDING COMPANY ACT OF 1956 12 USC 1843K6B;LegalReferences;2
THE BANK HOLDING COMPANY ACT OF 1956 12 USC 1843L1;LegalReferences;1
THE BANK HOLDING COMPANY ACT OF 1956 12 USC 1844B;LegalReferences;1
THE BANK HOLDING COMPANY ACT OF 1956 12 USC 1844C1;LegalReferences;1
THE BANK HOLDING COMPANY ACT OF 1956 12 USC 1844C2;LegalReferences;1
THE BANK HOLDING COMPANY ACT OF 1956 12 USC 1844C5;LegalReferences;1
THE BANK HOLDING COMPANY ACT OF 1965 12 USC 1841;LegalReferences;1
THE BANK PROTECTION ACT OF 1968 12 USC 1881 ET SEQ;LegalReferences;1
THE BANK SERVICE COMPANY ACT 12 USC 1861 ET SEQ;LegalReferences;2
THE BRETTON WOODS AGREEMENTS ACT 22 USC 286 ET SEQ;LegalReferences;1
THE CHILD NUTRITION ACT OF 1966;LegalReferences;1
THE CHILD NUTRITION ACT OF 1966 42 USC 1780;LegalReferences;1
THE CLAYTON ACT;LegalReferences;3
THE CLAYTON ACT 15 USC 18AC8;LegalReferences;2
THE COMMODITIES EXCHANGE ACT;LegalReferences;2
THE COMMODITY EXCHANGE ACT;LegalReferences;63
THE COMMODITY EXCHANGE ACT 7 USC 1 ET SEQ;LegalReferences;13
THE COMMODITY EXCHANGE ACT 7 USC 12;LegalReferences;2
THE COMMODITY EXCHANGE ACT 7 USC 12A7;LegalReferences;1
THE COMMODITY EXCHANGE ACT 7 USC 13;LegalReferences;6
THE COMMODITY EXCHANGE ACT 7 USC 16;LegalReferences;2
THE COMMODITY EXCHANGE ACT 7 USC 2;LegalReferences;13
THE COMMODITY EXCHANGE ACT 7 USC 21;LegalReferences;1
THE COMMODITY EXCHANGE ACT 7 USC 21R1;LegalReferences;1
THE COMMODITY EXCHANGE ACT 7 USC 24;LegalReferences;1
THE COMMODITY EXCHANGE ACT 7 USC 25A1;LegalReferences;1
THE COMMODITY EXCHANGE ACT 7 USC 2A1;LegalReferences;4
THE COMMODITY EXCHANGE ACT 7 USC 2C2;LegalReferences;6
THE COMMODITY EXCHANGE ACT 7 USC 6;LegalReferences;15
THE COMMODITY EXCHANGE ACT 7 USC 6C1;LegalReferences;4
THE COMMODITY EXCHANGE ACT 7 USC 6CA1;LegalReferences;1
THE COMMODITY EXCHANGE ACT 7 USC 6M3;LegalReferences;2
THE COMMODITY EXCHANGE ACT 7 USC 7;LegalReferences;17
THE COMMODITY EXCHANGE ACT 7 USC 7A-1;LegalReferences;2
THE COMMODITY EXCHANGE ACT 7 USC 9;LegalReferences;3
THE COMMODITY FUTURES MODERNIZATION ACT OF 2000;LegalReferences;1
THE COMMUNITY REINVESTMENT ACT OF 1977 12 USC 2901 ET SEQ;LegalReferences;1
THE COMMUNITY REINVESTMENT ACT OF 1977 12 USC 2903C;LegalReferences;1
THE CONSUMER CREDIT PROTECTION ACT;LegalReferences;1
THE CONSUMER FINANCIAL PROTECTION ACT OF 2010;LegalReferences;72
THE CONSUMER FINANCIAL PROTECTION AGENCY ACT OF 2010;LegalReferences;1
THE CONSUMER LEASING ACT OF 1976 15 USC 1667 ET SEQ;LegalReferences;1
THE CONSUMER PROTECTION FINANCIAL PROTECTION ACT OF 2010;LegalReferences;1
THE CREDIT CARD ACT OF 2009;LegalReferences;3
THE CRIME CONTROL ACT OF 1990;LegalReferences;1
THE DEPOSITORY INSTITUTION MANAGEMENT INTERLOCKS ACT 12 USC 3201 ET SEQ;LegalReferences;1
THE DEPOSITORY INSTITUTIONS MANAGEMENT INTERLOCKS ACT 12 USC 3201 ET SEQ;LegalReferences;1
THE ELECTRONIC FUND TRANSFER ACT;LegalReferences;5
THE ELECTRONIC FUND TRANSFER ACT 15 USC 1693 ET SEQ;LegalReferences;4
THE EMERGENCY ECONOMIC STABILIZATION ACT OF 2008;LegalReferences;2
THE EMERGENCY ECONOMIC STABILIZATION ACT OF 2008 12 USC 5201 ET SEQ;LegalReferences;1
THE EMERGENCY ECONOMIC STABILIZATION ACT OF 2008 12 USC 5216;LegalReferences;1
THE EMERGENCY ECONOMIC STABILIZATION ACT OF 2008 12 USC 5225A;LegalReferences;1
THE EMERGENCY ECONOMIC STABILIZATION ACT OF 2008 12 USC 5231K;LegalReferences;1
THE EMERGENCY HOUSING ACT OF 1975;LegalReferences;1
THE EMERGENCY HOUSING ACT OF 1975 12 USC 2706;LegalReferences;1
THE EMPLOYEE RETIREMENT INCOME SECURITY ACT OF 1974;LegalReferences;4
THE EMPLOYEE RETIREMENT INCOME SECURITY ACT OF 1974 29 USC 1002;LegalReferences;8
THE ENHANCING FINANCIAL INSTITUTION SAFETY AND SOUNDNESS ACT OF 2010;LegalReferences;3
THE EQUAL CREDIT OPPORTUNITY ACT;LegalReferences;2
THE EQUAL CREDIT OPPORTUNITY ACT 15 USC 1691 ET SEQ;LegalReferences;3
THE EXPEDITED FUNDS AVAILABILITY ACT;LegalReferences;1
THE EXPEDITED FUNDS AVAILABILITY ACT 12 USC 4006;LegalReferences;1
THE FAIR CREDIT BILLING ACT;LegalReferences;1
THE FAIR CREDIT BILLING ACT 15 USC 1666 ET SEQ;LegalReferences;1
THE FAIR CREDIT REPORTING ACT;LegalReferences;1
THE FAIR CREDIT REPORTING ACT 15 USC 1681 ET SEQ;LegalReferences;2
THE FAIR DEBT COLLECTION PRACTICES ACT;LegalReferences;1
THE FAIR DEBT COLLECTION PRACTICES ACT 15 USC 1692 ET SEQ;LegalReferences;2
THE FAIR HOUSING ACT;LegalReferences;1
THE FALSE CLAIMS ACT;LegalReferences;1
THE FARM CREDIT ACT OF 1971;LegalReferences;2
THE FARM CREDIT ACT OF 1971 12 USC 2001 ET SEQ;LegalReferences;4
THE FEDERAL ADVISORY COMMITTEE ACT 5 USC APP;LegalReferences;3
THE FEDERAL AVIATION ACT OF 1958;LegalReferences;1
THE FEDERAL CREDIT UNION ACT;LegalReferences;5
THE FEDERAL CREDIT UNION ACT 12 USC 1751 ET SEQ;LegalReferences;4
THE FEDERAL CREDIT UNION ACT 12 USC 1752;LegalReferences;5
THE FEDERAL CREDIT UNION ACT 12 USC 1787K1;LegalReferences;2
THE FEDERAL CREDIT UNION ACT 12 USC 1787K5;LegalReferences;1
THE FEDERAL CROP INSURANCE ACT 7 USC 1501 ET SEQ;LegalReferences;1
THE FEDERAL DEPOSIT INSURANCE ACT;LegalReferences;61
THE FEDERAL DEPOSIT INSURANCE ACT 12 USC 1811 ET SEQ;LegalReferences;6
THE FEDERAL DEPOSIT INSURANCE ACT 12 USC 1812;LegalReferences;1
THE FEDERAL DEPOSIT INSURANCE ACT 12 USC 1813;LegalReferences;22
THE FEDERAL DEPOSIT INSURANCE ACT 12 USC 1813B2;LegalReferences;5
THE FEDERAL DEPOSIT INSURANCE ACT 12 USC 1813B3;LegalReferences;5
THE FEDERAL DEPOSIT INSURANCE ACT 12 USC 1813Q1;LegalReferences;2
THE FEDERAL DEPOSIT INSURANCE ACT 12 USC 1815;LegalReferences;1
THE FEDERAL DEPOSIT INSURANCE ACT 12 USC 1817B1;LegalReferences;1
THE FEDERAL DEPOSIT INSURANCE ACT 12 USC 1817B2;LegalReferences;2
THE FEDERAL DEPOSIT INSURANCE ACT 12 USC 1818;LegalReferences;11
THE FEDERAL DEPOSIT INSURANCE ACT 12 USC 1818B3;LegalReferences;1
THE FEDERAL DEPOSIT INSURANCE ACT 12 USC 1820B3;LegalReferences;1
THE FEDERAL DEPOSIT INSURANCE ACT 12 USC 1821A1;LegalReferences;3
THE FEDERAL DEPOSIT INSURANCE ACT 12 USC 1823;LegalReferences;3
THE FEDERAL DEPOSIT INSURANCE ACT 12 USC 1828;LegalReferences;5
THE FEDERAL DEPOSIT INSURANCE ACT 12 USC 1828C5;LegalReferences;1
THE FEDERAL DEPOSIT INSURANCE CORPORATION IMPROVEMENT ACT OF 1991;LegalReferences;5
THE FEDERAL DEPOSIT INSURANCE CORPORATION IMPROVEMENT ACT OF 1991 12 USC 4401 ET SEQ;LegalReferences;1
THE FEDERAL DEPOSIT INSURANCE CORPORATION IMPROVEMENT ACT OF 1991 12 USC 4403A;LegalReferences;1
THE FEDERAL FINANCIAL INSTITUTIONS EXAMINATION COUNCIL ACT OF 1978 12 USC 3310;LegalReferences;1
THE FEDERAL HOME LOAN BANK ACT;LegalReferences;6
THE FEDERAL HOME LOAN BANK ACT 12 USC 1431L2;LegalReferences;1
THE FEDERAL HOME LOAN MORTGAGE CORPORATION ACT 12 USC 1454A2;LegalReferences;6
THE FEDERAL HOME LOAN MORTGAGE CORPORATION ACT 12 USC 1455L2;LegalReferences;1
THE FEDERAL MINE SAFETY AND HEALTH ACT OF 1977 30 USC 802;LegalReferences;2
THE FEDERAL MINE SAFETY AND HEALTH ACT OF 1977 30 USC 814;LegalReferences;1
THE FEDERAL MINE SAFETY AND HEALTH ACT OF 1977 30 USC 817A;LegalReferences;1
THE FEDERAL NATIONAL MORTGAGE ASSOCIATION CHARTER ACT 12 USC 1719G2;LegalReferences;1
THE FEDERAL POWER ACT;LegalReferences;4
THE FEDERAL RESERVE ACT;LegalReferences;28
THE FEDERAL RESERVE ACT 12 USC 221 ET SEQ;LegalReferences;1
THE FEDERAL RESERVE ACT 12 USC 241 ET SEQ;LegalReferences;1
THE FEDERAL RESERVE ACT 12 USC 242;LegalReferences;1
THE FEDERAL RESERVE ACT 12 USC 248;LegalReferences;6
THE FEDERAL RESERVE ACT 12 USC 248R2;LegalReferences;1
THE FEDERAL RESERVE ACT 12 USC 342;LegalReferences;1
THE FEDERAL RESERVE ACT 12 USC 343;LegalReferences;2
THE FEDERAL RESERVE ACT 12 USC 371;LegalReferences;10
THE FEDERAL RESERVE ACT 12 USC 371C-1;LegalReferences;1
THE FEDERAL RESERVE ACT 12 USC 375;LegalReferences;2
THE FEDERAL RESERVE ACT 12 USC 461;LegalReferences;1
THE FEDERAL RESERVE ACT 12 USC 461B7;LegalReferences;1
THE FEDERAL RESERVE ACT 12 USC 601 ET SEQ;LegalReferences;1
THE FEDERAL RESERVE ACT 12 USC 611;LegalReferences;1
THE FEDERAL RESERVE ACT 12 USC 611 ET SEQ;LegalReferences;1
