key;category;id_key;id_category;category_count;total_count;_duplicate
"novo";"FunctionWords";4695;3;106909;4;1
"nrsro";"EconomicOperands";4696;2;97973;1;1
"number";"EconomicOperands";4697;2;97973;56;1
"numbers";"EconomicOperands";4698;2;97973;3;1
"numerical";"EconomicOperands";4699;2;97973;4;1
"oath";"EconomicOperands";4700;2;97973;8;1
"oaths";"EconomicOperands";4701;2;97973;2;1
"obey";"EconomicOperands";4702;2;97973;13;1
"object";"EconomicOperands";4703;2;97973;11;1
"objection";"EconomicOperands";4704;2;97973;13;1
"objections";"EconomicOperands";4705;2;97973;2;1
"objective";"EconomicOperands";4706;2;97973;3;1
"objectives";"EconomicOperands";4707;2;97973;32;1
"objectives)";"EconomicOperands";4708;2;97973;1;1
"objects";"EconomicOperands";4709;2;97973;1;1
"obligation";"EconomicOperands";4710;2;97973;103;1
"obligations";"EconomicOperands";4711;2;97973;147;1
"obtain";"EconomicOperands";4712;2;97973;54;1
"obtainable";"EconomicOperands";4713;2;97973;1;1
"obtained";"EconomicOperands";4714;2;97973;45;1
"obtains";"EconomicOperands";4715;2;97973;6;1
"occupying";"EconomicOperands";4716;2;97973;4;1
"occurred";"EconomicOperands";4717;2;97973;14;1
"occurrence";"EconomicOperands";4718;2;97973;19;1
"occurring";"EconomicOperands";4719;2;97973;13;1
"of";"FunctionWords";4720;3;106909;16000;1
"of)";"FunctionWords";4721;3;106909;1;1
"off";"FunctionWords";4722;3;106909;5;1
"off-balance-sheet";"EconomicOperands";4723;2;97973;4;1
"offense";"EconomicOperands";4724;2;97973;9;1
"offenses";"EconomicOperands";4725;2;97973;12;1
"offer";"EconomicOperands";4726;2;97973;36;1
"offered";"EconomicOperands";4727;2;97973;35;1
"offering";"EconomicOperands";4728;2;97973;52;1
"offerings";"EconomicOperands";4729;2;97973;4;1
"offeror";"EconomicOperands";4730;2;97973;2;1
"offerors";"EconomicOperands";4731;2;97973;1;1
"offers";"EconomicOperands";4732;2;97973;21;1
"office";"EconomicOperands";4733;2;97973;96;1
"office)";"EconomicOperands";4734;2;97973;1;1
"officer";"EconomicOperands";4735;2;97973;137;1
"officer)";"EconomicOperands";4736;2;97973;3;1
"officers";"EconomicOperands";4737;2;97973;29;1
"offices";"EconomicOperands";4738;2;97973;10;1
"official";"EconomicOperands";4739;2;97973;18;1
"officials";"EconomicOperands";4740;2;97973;7;1
"offset";"EconomicOperands";4741;2;97973;23;1
"offsets";"EconomicOperands";4742;2;97973;2;1
"omit";"EconomicOperands";4743;2;97973;2;1
"omitted";"EconomicOperands";4744;2;97973;4;1
"on";"FunctionWords";4745;3;106909;1762;1
"once";"FunctionWords";4746;3;106909;14;1
"one";"FunctionWords";4747;3;106909;62;1
"one-";"FunctionWords";4748;3;106909;1;1
"ongoing";"EconomicOperands";4749;2;97973;18;1
"online";"EconomicOperands";4750;2;97973;3;1
"only";"LogicalConnectors";4751;5;35836;106;1
"open";"EconomicOperands";4752;2;97973;40;1
"opening";"EconomicOperands";4753;2;97973;1;1
"operate";"EconomicOperands";4754;2;97973;20;1
"operated";"EconomicOperands";4755;2;97973;12;1
"operates";"EconomicOperands";4756;2;97973;15;1
"operating";"EconomicOperands";4757;2;97973;34;1
"operation";"EconomicOperands";4758;2;97973;48;1
"operational";"EconomicOperands";4759;2;97973;20;1
"operations";"EconomicOperands";4760;2;97973;61;1
"operator";"EconomicOperands";4761;2;97973;25;1
"operators";"EconomicOperands";4762;2;97973;1;1
"opinion";"EconomicOperands";4763;2;97973;9;1
"opinions";"EconomicOperands";4764;2;97973;4;1
"opportunities";"EconomicOperands";4765;2;97973;10;1
"opportunity";"EconomicOperands";4766;2;97973;48;1
"opposite";"FunctionWords";4767;3;106909;1;1
"optimized";"EconomicOperands";4768;2;97973;1;1
"option";"EconomicOperands";4769;2;97973;84;1
"options";"EconomicOperands";4770;2;97973;35;1
"or";"LogicalConnectors";4771;5;35836;8768;1
"oral";"EconomicOperands";4772;2;97973;23;1
"order";"EconomicOperands";4773;2;97973;256;1
"order)";"EconomicOperands";4774;2;97973;6;1
"order-matching";"EconomicOperands";4775;2;97973;1;1
"ordered";"EconomicOperands";4776;2;97973;12;1
"orderly";"EconomicOperands";4777;2;97973;65;1
"orders";"EconomicOperands";4778;2;97973;99;1
"orders)";"EconomicOperands";4779;2;97973;1;1
"organization";"EconomicOperands";4780;2;97973;422;1
"organization)";"EconomicOperands";4781;2;97973;4;1
"organizational";"EconomicOperands";4782;2;97973;6;1
"organizations";"EconomicOperands";4783;2;97973;92;1
"organizations)";"EconomicOperands";4784;2;97973;1;1
"organized";"EconomicOperands";4785;2;97973;25;1
"organizes";"EconomicOperands";4786;2;97973;4;1
"origin";"EconomicOperands";4787;2;97973;4;1
"original";"EconomicOperands";4788;2;97973;19;1
"originally";"Other";4789;6;9529;3;1
"originating";"EconomicOperands";4790;2;97973;5;1
"originator";"EconomicOperands";4791;2;97973;48;1
"originator)";"EconomicOperands";4792;2;97973;3;1
"originators";"EconomicOperands";4793;2;97973;18;1
"other";"FunctionWords";4794;3;106909;1275;1
"others";"FunctionWords";4795;3;106909;12;1
"otherwise";"LogicalConnectors";4796;5;35836;275;1
"our";"FunctionWords";4797;3;106909;2;1
"out";"EconomicOperands";4798;2;97973;182;1
"outcome";"EconomicOperands";4799;2;97973;4;1
"outcomes";"EconomicOperands";4800;2;97973;1;1
"outside";"FunctionWords";4801;3;106909;24;1
"outstanding";"EconomicOperands";4802;2;97973;32;1
"over";"FunctionWords";4803;3;106909;68;1
"over-accumulation";"EconomicOperands";4804;2;97973;2;1
"over-the-counter";"EconomicOperands";4805;2;97973;1;1
"overall";"LogicalConnectors";4806;5;35836;9;1
"overlap";"EconomicOperands";4807;2;97973;1;1
"overlapping";"EconomicOperands";4808;2;97973;1;1
"overlaps";"EconomicOperands";4809;2;97973;2;1
"oversee";"EconomicOperands";4810;2;97973;5;1
"overseeing";"EconomicOperands";4811;2;97973;2;1
"overseen";"EconomicOperands";4812;2;97973;1;1
"oversees";"EconomicOperands";4813;2;97973;3;1
"oversight";"EconomicOperands";4814;2;97973;62;1
"owed";"EconomicOperands";4815;2;97973;13;1
"own";"FunctionWords";4816;3;106909;41;1
"owned";"EconomicOperands";4817;2;97973;35;1
"owner";"EconomicOperands";4818;2;97973;8;1
"owners";"EconomicOperands";4819;2;97973;8;1
"ownership";"EconomicOperands";4820;2;97973;41;1
"owning";"EconomicOperands";4821;2;97973;4;1
"owns";"EconomicOperands";4822;2;97973;9;1
"package";"EconomicOperands";4823;2;97973;1;1
"packages";"EconomicOperands";4824;2;97973;1;1
"packer";"EconomicOperands";4825;2;97973;2;1
"paid";"EconomicOperands";4826;2;97973;67;1
"paper";"EconomicOperands";4827;2;97973;1;1
"papers";"EconomicOperands";4828;2;97973;16;1
"paragraph";"Other";4829;6;9529;294;1
"paragraph)";"LegalReferences";4830;4;10729;1;1
"paragraphs";"Other";4831;6;9529;34;1
"parameter";"EconomicOperands";4832;2;97973;2;1
"parameters";"EconomicOperands";4833;2;97973;2;1
"parent";"EconomicOperands";4834;2;97973;20;1
"parents";"EconomicOperands";4835;2;97973;2;1
"pari-mutuel";"EconomicOperands";4836;2;97973;1;1
"part";"FunctionWords";4837;3;106909;79;1
"participant";"EconomicOperands";4838;2;97973;311;1
"participant)";"EconomicOperands";4839;2;97973;4;1
"participants";"EconomicOperands";4840;2;97973;130;1
"participants)";"EconomicOperands";4841;2;97973;1;1
"participate";"EconomicOperands";4842;2;97973;22;1
"participated";"EconomicOperands";4843;2;97973;7;1
"participates";"EconomicOperands";4844;2;97973;9;1
"participating";"EconomicOperands";4845;2;97973;16;1
"participation";"EconomicOperands";4846;2;97973;31;1
"participations";"EconomicOperands";4847;2;97973;2;1
"particular";"FunctionWords";4848;3;106909;35;1
"particularly";"LogicalConnectors";4849;5;35836;5;1
"parties";"EconomicOperands";4850;2;97973;39;1
"parties)";"EconomicOperands";4851;2;97973;1;1
"partitions";"EconomicOperands";4852;2;97973;3;1
"partner";"EconomicOperands";4853;2;97973;11;1
"partners";"EconomicOperands";4854;2;97973;4;1
"partnership";"EconomicOperands";4855;2;97973;26;1
"partnerships";"EconomicOperands";4856;2;97973;1;1
"parts";"FunctionWords";4857;3;106909;2;1
"party";"EconomicOperands";4858;2;97973;111;1
"party)";"EconomicOperands";4859;2;97973;1;1
"past";"FunctionWords";4860;3;106909;7;1
"patterns";"EconomicOperands";4861;2;97973;3;1
"pay";"EconomicOperands";4862;2;97973;112;1
"pay)";"EconomicOperands";4863;2;97973;1;1
"payment";"EconomicOperands";4864;2;97973;185;1
"payment)";"EconomicOperands";4865;2;97973;1;1
"payments";"EconomicOperands";4866;2;97973;102;1
"payout";"EconomicOperands";4867;2;97973;1;1
"pays";"EconomicOperands";4868;2;97973;1;1
"penalties";"EconomicOperands";4869;2;97973;34;1
"penalty";"EconomicOperands";4870;2;97973;79;1
"pending";"FunctionWords";4871;3;106909;19;1
"pension";"EconomicOperands";4872;2;97973;1;1
"per";"FunctionWords";4873;3;106909;8;1
"percent";"Attributes";4874;1;4156;80;1
"percentage";"EconomicOperands";4875;2;97973;68;1
"perform";"EconomicOperands";4876;2;97973;57;1
"performance";"EconomicOperands";4877;2;97973;40;1
"performances";"EconomicOperands";4878;2;97973;1;1
"performed";"EconomicOperands";4879;2;97973;16;1
"performing";"EconomicOperands";4880;2;97973;52;1
"performs";"EconomicOperands";4881;2;97973;13;1
"period";"EconomicOperands";4882;2;97973;315;1
"period)";"EconomicOperands";4883;2;97973;1;1
"periodic";"Attributes";4884;1;4156;22;1
"periodically";"Attributes";4885;1;4156;17;1
"periods";"EconomicOperands";4886;2;97973;22;1
"permanent";"EconomicOperands";4887;2;97973;8;1
"permanently";"Attributes";4888;1;4156;2;1
"permissible";"Attributes";4889;1;4156;13;1
"permission";"EconomicOperands";4890;2;97973;4;1
"permit";"RegulatoryOperators";4891;7;9226;45;1
"permits";"RegulatoryOperators";4892;7;9226;5;1
"permitted";"RegulatoryOperators";4893;7;9226;60;1
"permitting";"RegulatoryOperators";4894;7;9226;8;1
"permutation";"EconomicOperands";4895;2;97973;1;1
"person";"EconomicOperands";4896;2;97973;1039;1
"person)";"EconomicOperands";4897;2;97973;7;1
"personal";"EconomicOperands";4898;2;97973;27;1
"personalized";"EconomicOperands";4899;2;97973;24;1
"personally";"EconomicOperands";4900;2;97973;20;1
"personnel";"EconomicOperands";4901;2;97973;26;1
"persons";"EconomicOperands";4902;2;97973;225;1
"perspective";"EconomicOperands";4903;2;97973;1;1
"pertinent";"EconomicOperands";4904;2;97973;2;1
"petition";"EconomicOperands";4905;2;97973;67;1
"petitioner";"EconomicOperands";4906;2;97973;5;1
"petitions";"EconomicOperands";4907;2;97973;2;1
"physical";"EconomicOperands";4908;2;97973;8;1
"physically";"EconomicOperands";4909;2;97973;2;1
"picture";"EconomicOperands";4910;2;97973;3;1
"pit";"EconomicOperands";4911;2;97973;4;1
"place";"EconomicOperands";4912;2;97973;200;1
"placed";"EconomicOperands";4913;2;97973;14;1
"placement";"EconomicOperands";4914;2;97973;7;1
"places";"EconomicOperands";4915;2;97973;2;1
"placing";"EconomicOperands";4916;2;97973;8;1
"plan";"EconomicOperands";4917;2;97973;176;1
"plan)";"EconomicOperands";4918;2;97973;2;1
"planning";"EconomicOperands";4919;2;97973;16;1
"plans";"EconomicOperands";4920;2;97973;39;1
"platform";"EconomicOperands";4921;2;97973;3;1
"platforms";"EconomicOperands";4922;2;97973;3;1
"plausible";"EconomicOperands";4923;2;97973;2;1
"plays";"EconomicOperands";4924;2;97973;1;1
"pledged";"EconomicOperands";4925;2;97973;9;1
"plus";"FunctionWords";4926;3;106909;8;1
"point";"EconomicOperands";4927;2;97973;7;1
"points";"EconomicOperands";4928;2;97973;42;1
"policies";"EconomicOperands";4929;2;97973;80;1
"policies)";"EconomicOperands";4930;2;97973;2;1
"policy";"EconomicOperands";4931;2;97973;62;1
"policyholder";"EconomicOperands";4932;2;97973;3;1
"policyholders";"EconomicOperands";4933;2;97973;2;1
"pool";"EconomicOperands";4934;2;97973;21;1
"pool)";"EconomicOperands";4935;2;97973;1;1
"pooled";"EconomicOperands";4936;2;97973;4;1
"pools";"EconomicOperands";4937;2;97973;3;1
"population";"EconomicOperands";4938;2;97973;1;1
"populations";"EconomicOperands";4939;2;97973;3;1
"portfolio";"EconomicOperands";4940;2;97973;23;1
"portfolio)";"EconomicOperands";4941;2;97973;1;1
"portfolios";"EconomicOperands";4942;2;97973;1;1
"portion";"EconomicOperands";4943;2;97973;32;1
"portions";"EconomicOperands";4944;2;97973;2;1
"pose";"EconomicOperands";4945;2;97973;30;1
"posed";"EconomicOperands";4946;2;97973;9;1
"poses";"EconomicOperands";4947;2;97973;13;1
"posing";"EconomicOperands";4948;2;97973;1;1
"position";"EconomicOperands";4949;2;97973;102;1
"position)";"EconomicOperands";4950;2;97973;2;1
"positions";"EconomicOperands";4951;2;97973;72;1
"positive";"EconomicOperands";4952;2;97973;1;1
"possess";"EconomicOperands";4953;2;97973;2;1
"possesses";"EconomicOperands";4954;2;97973;2;1
"possession";"EconomicOperands";4955;2;97973;21;1
"possessions";"EconomicOperands";4956;2;97973;1;1
"possible";"Attributes";4957;1;4156;52;1
"post";"EconomicOperands";4958;2;97973;7;1
"posted";"EconomicOperands";4959;2;97973;2;1
"posting";"EconomicOperands";4960;2;97973;4;1
"posts";"EconomicOperands";4961;2;97973;6;1
"potential";"EconomicOperands";4962;2;97973;101;1
"potentially";"Other";4963;6;9529;11;1
"power";"EconomicOperands";4964;2;97973;29;1
"powers";"EconomicOperands";4965;2;97973;71;1
"practicable";"EconomicOperands";4966;2;97973;40;1
"practicable)";"EconomicOperands";4967;2;97973;1;1
"practical";"EconomicOperands";4968;2;97973;2;1
"practice";"EconomicOperands";4969;2;97973;65;1
"practices";"EconomicOperands";4970;2;97973;90;1
"pre-trade";"EconomicOperands";4971;2;97973;2;1
"preceding";"FunctionWords";4972;3;106909;80;1
"preclude";"EconomicOperands";4973;2;97973;6;1
"precludes";"EconomicOperands";4974;2;97973;1;1
"predicates";"EconomicOperands";4975;2;97973;1;1
"predominately";"Attributes";4976;1;4156;1;1
"preempt";"EconomicOperands";4977;2;97973;4;1
"preempted";"EconomicOperands";4978;2;97973;9;1
"preemption";"EconomicOperands";4979;2;97973;21;1
"preempts";"EconomicOperands";4980;2;97973;2;1
"preenactment";"EconomicOperands";4981;2;97973;2;1
"premises";"EconomicOperands";4982;2;97973;2;1
"premium";"EconomicOperands";4983;2;97973;8;1
"premiums";"EconomicOperands";4984;2;97973;24;1
"preparation";"EconomicOperands";4985;2;97973;7;1
"prepare";"EconomicOperands";4986;2;97973;30;1
"prepared";"EconomicOperands";4987;2;97973;18;1
"preparing";"EconomicOperands";4988;2;97973;5;1
"prescribe";"RegulatoryOperators";4989;7;9226;201;1
"prescribe)";"RegulatoryOperators";4990;7;9226;1;1
"prescribed";"RegulatoryOperators";4991;7;9226;219;1
"prescribing";"EconomicOperands";4992;2;97973;28;1
"present";"FunctionWords";4993;3;106909;35;1
"presented";"EconomicOperands";4994;2;97973;8;1
"presently";"Attributes";4995;1;4156;3;1
"presents";"EconomicOperands";4996;2;97973;13;1
"preserving";"EconomicOperands";4997;2;97973;5;1
"president";"EconomicOperands";4998;2;97973;3;1
"presidents";"EconomicOperands";4999;2;97973;2;1
"pressure";"EconomicOperands";5000;2;97973;3;1
"pressures";"EconomicOperands";5001;2;97973;1;1
"presumed";"RegulatoryOperators";5002;7;9226;3;1
"presumption";"EconomicOperands";5003;2;97973;4;1
"prevailing";"EconomicOperands";5004;2;97973;2;1
"prevent";"RegulatoryOperators";5005;7;9226;68;1
"preventing";"RegulatoryOperators";5006;7;9226;8;1
"prevention";"EconomicOperands";5007;2;97973;11;1
"prevents";"RegulatoryOperators";5008;7;9226;2;1
"previous";"FunctionWords";5009;3;106909;18;1
"previously";"LogicalConnectors";5010;5;35836;9;1
"price";"EconomicOperands";5011;2;97973;78;1
"price)";"EconomicOperands";5012;2;97973;3;1
"prices";"EconomicOperands";5013;2;97973;6;1
"pricing";"EconomicOperands";5014;2;97973;16;1
"primarily";"Attributes";5015;1;4156;15;1
"primary";"EconomicOperands";5016;2;97973;39;1
"principal";"EconomicOperands";5017;2;97973;105;1
"principal)";"EconomicOperands";5018;2;97973;3;1
"principally";"EconomicOperands";5019;2;97973;5;1
"principals";"EconomicOperands";5020;2;97973;1;1
"principle";"EconomicOperands";5021;2;97973;8;1
"principles";"EconomicOperands";5022;2;97973;42;1
"prior";"EconomicOperands";5023;2;97973;76;1
"priorities";"EconomicOperands";5024;2;97973;6;1
"privacy";"EconomicOperands";5025;2;97973;12;1
"private";"EconomicOperands";5026;2;97973;53;1
"privatization";"EconomicOperands";5027;2;97973;1;1
"privilege";"EconomicOperands";5028;2;97973;27;1
"privileges";"EconomicOperands";5029;2;97973;25;1
"problem";"EconomicOperands";5030;2;97973;2;1
"problems";"EconomicOperands";5031;2;97973;13;1
"procedural";"EconomicOperands";5032;2;97973;4;1
"procedure";"EconomicOperands";5033;2;97973;33;1
"procedure)";"EconomicOperands";5034;2;97973;1;1
"procedures";"EconomicOperands";5035;2;97973;203;1
"proceed";"EconomicOperands";5036;2;97973;5;1
"proceeding";"EconomicOperands";5037;2;97973;113;1
"proceeding)";"EconomicOperands";5038;2;97973;1;1
"proceedings";"EconomicOperands";5039;2;97973;62;1
"proceeds";"EconomicOperands";5040;2;97973;21;1
"process";"EconomicOperands";5041;2;97973;91;1
"processed";"EconomicOperands";5042;2;97973;9;1
"processes";"EconomicOperands";5043;2;97973;11;1
"processes)";"EconomicOperands";5044;2;97973;1;1
"processing";"EconomicOperands";5045;2;97973;30;1
"processor";"EconomicOperands";5046;2;97973;9;1
"processors";"EconomicOperands";5047;2;97973;2;1
"procure";"EconomicOperands";5048;2;97973;2;1
"procured";"EconomicOperands";5049;2;97973;2;1
"procurement";"EconomicOperands";5050;2;97973;1;1
"procuring";"EconomicOperands";5051;2;97973;3;1
"produce";"EconomicOperands";5052;2;97973;12;1
"producer";"EconomicOperands";5053;2;97973;2;1
"produces";"EconomicOperands";5054;2;97973;3;1
"producing";"EconomicOperands";5055;2;97973;3;1
"product";"EconomicOperands";5056;2;97973;74;1
"production";"EconomicOperands";5057;2;97973;26;1
"products";"EconomicOperands";5058;2;97973;120;1
"professional";"EconomicOperands";5059;2;97973;26;1
"professionals";"EconomicOperands";5060;2;97973;2;1
"profile";"EconomicOperands";5061;2;97973;2;1
"profit";"EconomicOperands";5062;2;97973;6;1
"profitability";"EconomicOperands";5063;2;97973;1;1
"profits";"EconomicOperands";5064;2;97973;2;1
"program";"EconomicOperands";5065;2;97973;142;1
"program)";"EconomicOperands";5066;2;97973;2;1
"programmatic";"EconomicOperands";5067;2;97973;4;1
"programs";"EconomicOperands";5068;2;97973;64;1
"prohibit";"RegulatoryOperators";5069;7;9226;25;1
"prohibited";"EconomicOperands";5070;2;97973;17;1
"prohibiting";"RegulatoryOperators";5071;7;9226;16;1
"prohibition";"RegulatoryOperators";5072;7;9226;28;1
"prohibitions";"RegulatoryOperators";5073;7;9226;6;1
"prohibits";"RegulatoryOperators";5074;7;9226;8;1
"projects";"EconomicOperands";5075;2;97973;4;1
"promote";"EconomicOperands";5076;2;97973;42;1
"promotes";"EconomicOperands";5077;2;97973;2;1
"promoting";"EconomicOperands";5078;2;97973;8;1
"promotional";"EconomicOperands";5079;2;97973;3;1
"prompt";"Attributes";5080;1;4156;9;1
"promptly";"Attributes";5081;1;4156;24;1
"promulgate";"EconomicOperands";5082;2;97973;36;1
"promulgated";"RegulatoryOperators";5083;7;9226;26;1
"promulgating";"EconomicOperands";5084;2;97973;1;1
"proper";"EconomicOperands";5085;2;97973;10;1
"properly";"Attributes";5086;1;4156;5;1
"properties";"EconomicOperands";5087;2;97973;16;1
"property";"EconomicOperands";5088;2;97973;242;1
"property)";"EconomicOperands";5089;2;97973;3;1
"propertys";"EconomicOperands";5090;2;97973;1;1
"proposal";"EconomicOperands";5091;2;97973;10;1
"proposals";"EconomicOperands";5092;2;97973;6;1
"propose";"EconomicOperands";5093;2;97973;4;1
"proposed";"EconomicOperands";5094;2;97973;111;1
"proposes";"EconomicOperands";5095;2;97973;2;1
"proposing";"EconomicOperands";5096;2;97973;8;1
"proprietary";"EconomicOperands";5097;2;97973;9;1
"prosecute";"EconomicOperands";5098;2;97973;6;1
"prosecutes";"EconomicOperands";5099;2;97973;2;1
"prosecution";"EconomicOperands";5100;2;97973;5;1
"prospective";"Other";5101;6;9529;13;1
"protect";"EconomicOperands";5102;2;97973;45;1
"protected";"EconomicOperands";5103;2;97973;9;1
"protecting";"EconomicOperands";5104;2;97973;6;1
"protection";"EconomicOperands";5105;2;97973;161;1
"protections";"EconomicOperands";5106;2;97973;15;1
"protects";"EconomicOperands";5107;2;97973;2;1
"provide";"EconomicOperands";5108;2;97973;338;1
"provide)";"EconomicOperands";5109;2;97973;3;1
"provided";"LogicalConnectors";5110;5;35836;439;1
"provider";"EconomicOperands";5111;2;97973;81;1
"providers";"EconomicOperands";5112;2;97973;24;1
"provides";"EconomicOperands";5113;2;97973;82;1
"providing";"EconomicOperands";5114;2;97973;136;1
"provision";"EconomicOperands";5115;2;97973;377;1
"provisions";"EconomicOperands";5116;2;97973;258;1
"provisions)";"EconomicOperands";5117;2;97973;4;1
"proviso";"Other";5118;6;9529;4;1
"provisos";"Other";5119;6;9529;1;1
"prudent";"Attributes";5120;1;4156;4;1
"prudential";"EconomicOperands";5121;2;97973;33;1
"public";"EconomicOperands";5122;2;97973;274;1
"publication";"EconomicOperands";5123;2;97973;35;1
"publications";"EconomicOperands";5124;2;97973;1;1
"publicly";"EconomicOperands";5125;2;97973;40;1
"publics";"EconomicOperands";5126;2;97973;1;1
"publish";"EconomicOperands";5127;2;97973;31;1
"published";"EconomicOperands";5128;2;97973;32;1
"publishes";"EconomicOperands";5129;2;97973;4;1
"publishing";"EconomicOperands";5130;2;97973;8;1
"punished";"EconomicOperands";5131;2;97973;5;1
"purchase";"EconomicOperands";5132;2;97973;103;1
"purchased";"EconomicOperands";5133;2;97973;15;1
"purchaser";"EconomicOperands";5134;2;97973;20;1
"purchasers";"EconomicOperands";5135;2;97973;2;1
"purchases";"EconomicOperands";5136;2;97973;15;1
"purchasing";"EconomicOperands";5137;2;97973;16;1
"purports";"EconomicOperands";5138;2;97973;1;1
"purpose";"EconomicOperands";5139;2;97973;65;1
"purposes";"EconomicOperands";5140;2;97973;468;1
"purposes)";"EconomicOperands";5141;2;97973;2;1
"put";"Other";5142;6;9529;18;1
"qualification";"EconomicOperands";5143;2;97973;1;1
"qualified";"EconomicOperands";5144;2;97973;25;1
"qualifies";"EconomicOperands";5145;2;97973;6;1
"qualify";"EconomicOperands";5146;2;97973;9;1
"qualitatively";"EconomicOperands";5147;2;97973;1;1
"quality";"EconomicOperands";5148;2;97973;17;1
"quantitative";"EconomicOperands";5149;2;97973;19;1
"quantity";"EconomicOperands";5150;2;97973;2;1
"quarterly";"Attributes";5151;1;4156;6;1
"question";"EconomicOperands";5152;2;97973;10;1
"questions";"EconomicOperands";5153;2;97973;10;1
"quotations";"EconomicOperands";5154;2;97973;1;1
"raised";"EconomicOperands";5155;2;97973;8;1
"raising";"EconomicOperands";5156;2;97973;5;1
"range";"EconomicOperands";5157;2;97973;12;1
"ranges";"EconomicOperands";5158;2;97973;1;1
"rapid";"EconomicOperands";5159;2;97973;3;1
"rate";"EconomicOperands";5160;2;97973;195;1
"rates";"EconomicOperands";5161;2;97973;36;1
"rather";"LogicalConnectors";5162;5;35836;3;1
"ratio";"EconomicOperands";5163;2;97973;2;1
"rationale";"EconomicOperands";5164;2;97973;2;1
"read";"Other";5165;6;9529;37;1
"readily";"EconomicOperands";5166;2;97973;4;1
"real-time";"EconomicOperands";5167;2;97973;3;1
"reason";"EconomicOperands";5168;2;97973;22;1
"reasonable";"Attributes";5169;1;4156;131;1
"reasonably";"Attributes";5170;1;4156;54;1
"reasons";"EconomicOperands";5171;2;97973;13;1
"receipt";"EconomicOperands";5172;2;97973;73;1
"receipt)";"EconomicOperands";5173;2;97973;1;1
"receipts";"EconomicOperands";5174;2;97973;12;1
"receipts)";"EconomicOperands";5175;2;97973;3;1
"receive";"EconomicOperands";5176;2;97973;63;1
"received";"EconomicOperands";5177;2;97973;109;1
"receiver";"EconomicOperands";5178;2;97973;281;1
"receiver)";"EconomicOperands";5179;2;97973;6;1
"receivers";"EconomicOperands";5180;2;97973;1;1
"receivership";"EconomicOperands";5181;2;97973;31;1
"receiverships";"EconomicOperands";5182;2;97973;3;1
"receives";"EconomicOperands";5183;2;97973;48;1
"receiving";"EconomicOperands";5184;2;97973;29;1
"recent";"EconomicOperands";5185;2;97973;7;1
"recipient";"EconomicOperands";5186;2;97973;16;1
"recipients";"EconomicOperands";5187;2;97973;5;1
"reckless";"EconomicOperands";5188;2;97973;6;1
"recklessly";"EconomicOperands";5189;2;97973;9;1
"recognition";"EconomicOperands";5190;2;97973;2;1
"recognizes";"EconomicOperands";5191;2;97973;2;1
"recommend";"EconomicOperands";5192;2;97973;19;1
"recommendation";"EconomicOperands";5193;2;97973;62;1
"recommendation)";"EconomicOperands";5194;2;97973;1;1
"recommendations";"RegulatoryOperators";5195;7;9226;139;1
"recommended";"EconomicOperands";5196;2;97973;10;1
"reconstructions";"EconomicOperands";5197;2;97973;5;1
"record";"EconomicOperands";5198;2;97973;45;1
"recorded";"EconomicOperands";5199;2;97973;3;1
"recording";"EconomicOperands";5200;2;97973;4;1
"recordings";"EconomicOperands";5201;2;97973;2;1
"recordkeeping";"EconomicOperands";5202;2;97973;22;1
"records";"EconomicOperands";5203;2;97973;126;1
"records)";"EconomicOperands";5204;2;97973;1;1
"recover";"EconomicOperands";5205;2;97973;21;1
"recovery";"EconomicOperands";5206;2;97973;15;1
"recruitment";"EconomicOperands";5207;2;97973;3;1
"recurring";"EconomicOperands";5208;2;97973;2;1
"redemption";"EconomicOperands";5209;2;97973;7;1
"redesignated";"Other";5210;6;9529;49;1
"redesignated)";"Other";5211;6;9529;16;1
"redesignating";"Other";5212;6;9529;99;1
"reduce";"EconomicOperands";5213;2;97973;31;1
"reduced";"EconomicOperands";5214;2;97973;13;1
"reduces";"EconomicOperands";5215;2;97973;3;1
"reducing";"EconomicOperands";5216;2;97973;3;1
"reduction";"EconomicOperands";5217;2;97973;29;1
"reductions";"EconomicOperands";5218;2;97973;10;1
"reevaluate";"EconomicOperands";5219;2;97973;2;1
"reference";"EconomicOperands";5220;2;97973;16;1
"referenced";"Other";5221;6;9529;6;1
"references";"EconomicOperands";5222;2;97973;8;1
"referencing";"EconomicOperands";5223;2;97973;2;1
"referral";"EconomicOperands";5224;2;97973;2;1
"referrals";"EconomicOperands";5225;2;97973;2;1
"refers";"EconomicOperands";5226;2;97973;2;1
"refinement";"EconomicOperands";5227;2;97973;1;1
"reflect";"EconomicOperands";5228;2;97973;27;1
"reflected";"EconomicOperands";5229;2;97973;1;1
"reflecting";"EconomicOperands";5230;2;97973;1;1
"reflects";"EconomicOperands";5231;2;97973;1;1
"reform";"EconomicOperands";5232;2;97973;4;1
"reforms";"EconomicOperands";5233;2;97973;6;1
"refusal";"EconomicOperands";5234;2;97973;6;1
"refuse";"EconomicOperands";5235;2;97973;8;1
"refuses";"EconomicOperands";5236;2;97973;3;1
"regard";"EconomicOperands";5237;2;97973;37;1
"regarding";"LogicalConnectors";5238;5;35836;249;1
"regimes";"EconomicOperands";5239;2;97973;1;1
"regional";"EconomicOperands";5240;2;97973;8;1
"register";"EconomicOperands";5241;2;97973;30;1
"registered";"EconomicOperands";5242;2;97973;380;1
"registers";"EconomicOperands";5243;2;97973;1;1
